0.719686	1/1000	1	0.00497082	GCF_000209655.1_ASM20965v1_genomic.fna.gz	[2 seqs] NC_015458.1 Pusillimonas sp. T7-7, complete genome [...]
0.719686	1/1000	1	0.00497082	GCF_000214665.1_ASM21466v1_genomic.fna.gz	NC_015572.1 Methylomonas methanica MC09, complete genome
0.719686	1/1000	105	0.00497082	GCF_000214745.1_ASM21474v2_genomic.fna.gz	[385 seqs] NZ_AFMO01000385.1 Cronobacter sakazakii E899 CSE899_265, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000215285.1_ASM21528v2_genomic.fna.gz	[13 seqs] NZ_AFAC02000013.1 Escherichia coli 3.3884 Contig1, whole genome shotgun sequence [...]
0.743837	2/1000	117	1.23627e-05	GCF_000219175.1_ASM21917v1_genomic.fna.gz	NC_015735.1 Candidatus Moranella endobia PCIT, complete genome
0.789561	7/1000	136	1.47607e-20	GCF_000225465.1_ASM22546v1_genomic.fna.gz	[3 seqs] NC_017259.1 Buchnera aphidicola str. Ua (Uroleucon ambrosiae), complete genome [...]
0.719686	1/1000	1	0.00497082	GCF_000234355.1_ASM23435v1_genomic.fna.gz	[19 seqs] NZ_AGQV01000019.1 Gluconobacter morbifer G707 75_19, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000235685.2_ASM23568v3_genomic.fna.gz	NZ_AGIY02000001.1 Methanolinea tarda NOBI-1 chromosome, whole genome shotgun sequence
0.719686	1/1000	94	0.00497082	GCF_000243075.1_ASM24307v1_genomic.fna.gz	[3 seqs] NC_016745.1 Oceanimonas sp. GK1, complete genome [...]
0.719686	1/1000	1	0.00497082	GCF_000247605.1_ASM24760v1_genomic.fna.gz	NC_016894.1 Acetobacterium woodii DSM 1030, complete genome
0.719686	1/1000	135	0.00497082	GCF_000247775.1_ASM24777v2_genomic.fna.gz	[80 seqs] NZ_AICN01000080.1 Lactobacillus gastricus PS3 contig00125, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000248395.1_ASM24839v2_genomic.fna.gz	[65 seqs] NZ_AHIE01000065.1 Pantoea stewartii subsp. stewartii DC283 WGS_Sequence66, whole genome shotgun sequence [...]
0.743837	2/1000	4	1.23627e-05	GCF_000265115.1_ASM26511v1_genomic.fna.gz	[330 seqs] NZ_AKAU01000001.1 Paraburkholderia terrae BS001 contig00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000265225.2_ASM26522v2_genomic.fna.gz	[219 seqs] NZ_AJWD02000057.1 Rickettsia sp. MEAM1 (Bemisia tabaci) scaffold_101, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000265295.1_ASM26529v1_genomic.fna.gz	NC_018002.1 Sulfurospirillum barnesii SES-3, complete genome
0.719686	1/1000	98	0.00497082	GCF_000265385.1_ASM26538v1_genomic.fna.gz	NC_018013.1 Aequorivita sublithincola DSM 14238, complete genome
0.719686	1/1000	1	0.00497082	GCF_000272655.1_ASM27265v1_genomic.fna.gz	[57 seqs] NZ_AHTL01000001.1 Salmonella enterica subsp. enterica serovar Newport str. CVM 21539 SEEN539_12, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000273465.1_PB_Bact_egge_1_2_48FAA_V1_genomic.fna.gz	[28 seqs] NZ_AKBX01000001.1 Bacteroides eggerthii 1_2_48FAA cont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000282035.1_CF122.fsa_genomic.fna.gz	[130 seqs] NZ_AKKA01000001.1 Rhizobium sp. CF122 PMI09_contig1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000282135.1_Herbaspirillum.strCF444_v1.0_genomic.fna.gz	[125 seqs] NZ_AKJW01000001.1 Herbaspirillum sp. CF444 PMI16_contig_1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000282155.1_Pseudomonas.strGM16_v1.0_genomic.fna.gz	[128 seqs] NZ_AKJV01000001.1 Pseudomonas sp. GM16 PMI19_contig_1, whole genome shotgun sequence [...]
0.768798	4/1000	883	2.54383e-11	GCF_000287295.1_ASM28729v1_genomic.fna.gz	NC_018417.1 Candidatus Carsonella ruddii HT isolate Thao2000, complete genome
0.758338	3/1000	97	2.04857e-08	GCF_000287335.1_ASM28733v1_genomic.fna.gz	NC_018419.1 Secondary endosymbiont of Ctenarytaina eucalypti, complete genome
0.719686	1/1000	120	0.00497082	GCF_000287615.1_HsputHK2154v1.0_genomic.fna.gz	[25 seqs] NZ_ALJP01000001.1 Haemophilus sputorum HK 2154 ctg120006325147, whole genome shotgun sequence [...]
0.719686	1/1000	100	0.00497082	GCF_000293445.1_ASM29344v1_genomic.fna.gz	[25 seqs] NZ_ALXW01000001.1 Neisseria meningitidis 92045 NM92045.contig.0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000299935.1_ASM29993v1_genomic.fna.gz	[71 seqs] NZ_AMRL01000001.1 Oceanibaculum indicum P24 contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000300005.1_ASM30000v1_genomic.fna.gz	NC_018691.1 Alcanivorax dieselolei B5, complete genome
0.758338	3/1000	1	2.04857e-08	GCF_000308655.1_ASM30865v1_genomic.fna.gz	[114 seqs] NZ_BAGC01000114.1 Nocardia niigatensis NBRC 100131, whole genome shotgun sequence [...]
0.719686	1/1000	10	0.00497082	GCF_000309485.1_ASM30948v1_genomic.fna.gz	[158 seqs] NZ_AKIL01000158.1 Milkweed yellows phytoplasma str. MW1 MW1-3-contig3611, whole genome shotgun sequence [...]
0.719686	1/1000	4	0.00497082	GCF_000311845.1_ASM31184v1_genomic.fna.gz	[3 seqs] NZ_HE978574.1 Coriobacteriaceae bacterium phI genomic scaffold, scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000312485.1_ASM31248v1_genomic.fna.gz	[22 seqs] NZ_HE997643.1 Yersinia massiliensis CCUG 53443, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000313715.1_ASM31371v2_genomic.fna.gz	[75 seqs] NC_019002.1 Salmonella enterica subsp. enterica serovar Enteritidis str. LA5 pSLA5 plasmid complete sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000317125.1_ASM31712v1_genomic.fna.gz	[3 seqs] NC_019695.1 Chroococcidiopsis thermalis PCC 7203, complete genome [...]
0.719686	1/1000	79	0.00497082	GCF_000318335.2_ASM31833v2_genomic.fna.gz	[14 seqs] NZ_KB291540.1 Actinomyces sp. oral taxon 181 str. F0379 genomic scaffold Scfld0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000321045.1_ASM32104v2_genomic.fna.gz	[77 seqs] NZ_HE578945.1 Enterobacter massiliensis JC163 strain type strain: JC163, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000327265.1_ASM32726v1_genomic.fna.gz	[74 seqs] NZ_BAHA01000074.1 Shimwellia blattae DSM 4481 = NBRC 105725, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000330845.1_ASM33084v1_genomic.fna.gz	NC_020063.1 Enterobacteriaceae bacterium strain FGI 57, complete genome
0.719686	1/1000	1	0.00497082	GCF_000333435.1_ASM33343v1_genomic.fna.gz	[1111 seqs] NZ_BADC01001111.1 Corynebacterium-like bacterium B27 DNA, contig: IB027.C1112, whole genome shotgun sequence [...]
0.719686	1/1000	102	0.00497082	GCF_000334215.1_Hwa_genomic.fna.gz	[26 seqs] NZ_AMQY01000001.1 Halomonas jeotgali Hwa 50.KUC.1_1, whole genome shotgun sequence [...]
0.719686	1/1000	83	0.00497082	GCF_000335975.1_ASM33597v1_genomic.fna.gz	[128 seqs] NZ_AHUX01000001.1 Salmonella enterica subsp. enterica serovar Montevideo str. 316111868 SEEM316_100, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000336575.1_HalTitan1.0_genomic.fna.gz	[48 seqs] NZ_AOPO01000001.1 Halomonas titanicae BH1 contig00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000337815.1_ASM33781v1_genomic.fna.gz	[20 seqs] NZ_AOLN01000001.1 Haloferax mucosum ATCC BAA-1512 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00497082	GCF_000341105.1_SOAPdenovo_v1.06_genomic.fna.gz	[133 seqs] NZ_ANBB01000001.1 Nocardiopsis potens DSM 45234 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000349205.1_MPLversion1_genomic.fna.gz	[116 seqs] NZ_APHR01000001.1 Methylophaga lonarensis MPL Contig01, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000350085.1_ASM35008v1_genomic.fna.gz	[191 seqs] NZ_CAUM01000191.1 Mesorhizobium metallidurans STM 2683 WGS project CAUM00000000 data, contig ANX_1635_Contig_9, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000365025.1_ASM36502v1_genomic.fna.gz	[5 seqs] NZ_KB823011.1 Robiginitomaculum antarcticum DSM 21748 genomic scaffold H142DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000374805.1_ASM37480v1_genomic.fna.gz	[42 seqs] NZ_KB895334.1 Chitiniphilus shinanonensis DSM 23277 genomic scaffold C556DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000378145.1_ASM37814v1_genomic.fna.gz	[56 seqs] NZ_KB899277.1 Saccharibacillus kuerlensis DSM 22868 genomic scaffold F456DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	105	0.00497082	GCF_000378225.1_ASM37822v1_genomic.fna.gz	[14 seqs] NZ_KB905141.1 Methylophilus methylotrophus DSM 46235 = ATCC 53528 genomic scaffold F463DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.743837	2/1000	1	1.23627e-05	GCF_000379625.1_ASM37962v1_genomic.fna.gz	[32 seqs] NZ_KB903217.1 Actinomycetospora chiangmaiensis DSM 45062 genomic scaffold A3CODRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000383935.1_ASM38393v1_genomic.fna.gz	[70 seqs] NZ_KB912943.1 Streptomyces sp. Amel2xE9 B065DRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000388065.1_Font_alba_ATCC_38817_V2_genomic.fna.gz	[214 seqs] NW_009242971.1 Fonticula alba strain ATCC 38817 unplaced genomic scaffold supercont2.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000389255.1_57.A.08_genomic.fna.gz	[166 seqs] NZ_CATT01000001.1 Salmonella enterica subsp. enterica serovar Agona str. 57.A.08, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000411875.1_ASM41187v1_genomic.fna.gz	[24 seqs] NZ_AFZA01000001.1 Salmonella enterica subsp. enterica serovar Paratyphi A str. ZJ98-53 contig01, whole genome shotgun sequence [...]
0.743837	2/1000	1	1.23627e-05	GCF_000412335.2_ASM41233v2_genomic.fna.gz	[3 seqs] NZ_KE161030.1 Cedecea davisae DSM 4568 Scaffold0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000418365.1_ASM41836v1_genomic.fna.gz	NC_021663.1 Corynebacterium terpenotabidum Y-11, complete genome
0.719686	1/1000	1	0.00497082	GCF_000420465.1_ASM42046v1_genomic.fna.gz	[20 seqs] NZ_ATUZ01000001.1 Desulfovibrio desulfuricans subsp. desulfuricans DSM 642 G449DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00497082	GCF_000422085.1_ASM42208v1_genomic.fna.gz	[2 seqs] NC_021741.1 Serratia liquefaciens ATCC 27592, complete genome [...]
0.719686	1/1000	1	0.00497082	GCF_000422225.1_E_cloacae_Hanford_v1.0_genomic.fna.gz	[62 seqs] NZ_ATCK01000001.1 Enterobacter cloacae str. Hanford ctg10, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000422265.1_ASM42226v1_genomic.fna.gz	[18 seqs] NZ_KE383812.1 Chryseobacterium palustre DSM 21579 genomic scaffold H562DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000422325.1_ASM42232v1_genomic.fna.gz	[14 seqs] NZ_KE383818.1 Marinospirillum minutulum DSM 6287 genomic scaffold H571DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.743837	2/1000	1	1.23627e-05	GCF_000422925.1_ASM42292v1_genomic.fna.gz	[53 seqs] NZ_KE383957.1 Paludibacterium yongneupense DSM 18731 genomic scaffold G520DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000423285.1_ASM42328v1_genomic.fna.gz	[40 seqs] NZ_AUHR01000001.1 Laribacter hongkongensis DSM 14985 G542DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.743837	2/1000	1	1.23627e-05	GCF_000423745.1_ASM42374v1_genomic.fna.gz	[33 seqs] NZ_AUIO01000001.1 Streptococcus plurextorum DSM 22810 G575DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	108	0.00497082	GCF_000423885.1_ASM42388v1_genomic.fna.gz	[52 seqs] NZ_AUIV01000001.1 Thermomonas fusca DSM 15424 G582DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000427625.1_ASM42762v1_genomic.fna.gz	[4 seqs] NZ_KE386569.1 Methylobacter luteus IMV-B-3098 genomic scaffold MetluDRAFT_scaffold1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000428785.1_ASM42878v1_genomic.fna.gz	[50 seqs] NZ_AUAP01000001.1 Conchiformibius kuhniae DSM 17694 G392DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000429485.1_ASM42948v1_genomic.fna.gz	[42 seqs] NZ_KE386907.1 Aliagarivorans marinus DSM 23064 genomic scaffold G461DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000430685.1_ASM43068v1_genomic.fna.gz	[81 seqs] NZ_KE387193.1 Tuberibacillus calidus DSM 17572 genomic scaffold H532DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000442705.1_EG5_genomic.fna.gz	[40061 seqs] NC_025993.1 Elaeis guineensis chromosome 1, EG5, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000443775.1_SK3-4dn_genomic.fna.gz	[148 seqs] NZ_ANOC01000001.1 Anoxybacillus sp. SK3-4 contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000448605.1_HSISS3_1.0_genomic.fna.gz	NZ_CM002130.1 Streptococcus sp. HSISS3 chromosome, whole genome shotgun sequence
0.719686	1/1000	1	0.00497082	GCF_000458745.1_Esch_coli_HVH_184_4-3343286_V1_genomic.fna.gz	[23 seqs] NZ_KE700625.1 Escherichia coli HVH 184 (4-3343286) acXuL-supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000463155.2_CroZurLMG23730T_1.0_genomic.fna.gz	[74 seqs] NZ_AWFZ01000001.1 Siccibacter turicensis LMG 23730 contig002, whole genome shotgun sequence [...]
0.719686	1/1000	137	0.00497082	GCF_000468015.1_ASM46801v1_genomic.fna.gz	[226 seqs] NZ_KI260285.1 Ruminococcus callidus ATCC 27760 genomic scaffold Scaffold0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000471965.1_ASM47196v1_genomic.fna.gz	[2 seqs] NC_022550.1 Blattabacterium sp. (Nauphoeta cinerea), complete genome [...]
0.719686	1/1000	3	0.00497082	GCF_000472485.1_ASM47248v1_genomic.fna.gz	[23 seqs] NZ_AXBP01000001.1 Pontibacter actiniarum DSM 19842 Pact_Contig00002_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000472865.1_ASM47286v1_genomic.fna.gz	[217 seqs] NZ_AXAP01000001.1 Bradyrhizobium elkanii WSM2783 YY7DRAFT_scaffold_0.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000473895.1_KS51_v1_genomic.fna.gz	[99 seqs] NZ_ASSJ01000001.1 Rubidibacter lacunae KORDI 51-2 KR51_contig00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000474945.1_ASM47494v1_genomic.fna.gz	[34 seqs] NZ_AXDW01000001.1 Solimonas soli DSM 21787 K344DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000483485.1_ASM48348v1_genomic.fna.gz	[2 seqs] NZ_KI519609.1 Thiomicrospira chilensis DSM 12352 genomic scaffold B076DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000484595.1_ASM48459v1_genomic.fna.gz	[19 seqs] NZ_AXVE01000001.1 Sporosarcina sp. EUR3 2.2.2 K416DRAFT_contig000010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000485555.1_ASM48555v1_genomic.fna.gz	[17 seqs] NZ_AXZE01000001.1 Mycoplasma salivarium ATCC 23064 F800DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00497082	GCF_000485905.1_ASM48590v1_genomic.fna.gz	NC_022664.1 Spiribacter sp. UAH-SP71, complete genome
0.719686	1/1000	1	0.00497082	GCF_000486225.1_ASM48622v1_genomic.fna.gz	[53 seqs] NZ_AOXI01000001.1 Salmonella enterica subsp. indica serovar 6,14,25:z10:1,(2),7 str. 1121 SEI61121_7000002, whole genome shotgun sequence [...]
